time,temp *C,humidity %
4566.04,23.18,57.34
4567.08,23.20,57.33
4568.12,23.20,57.32
4569.17,23.20,57.31
4570.21,23.18,57.34
4571.26,23.18,57.33
4572.30,23.18,57.31
4573.34,23.21,57.31
4574.39,23.18,57.32
4575.43,23.18,57.30
4576.47,23.18,57.31
4577.52,23.21,57.31
4578.56,23.20,57.29
4579.61,23.20,57.31
4580.65,23.20,57.28
4581.69,23.17,57.29
4582.74,23.18,57.30
4583.78,23.17,57.23
4584.82,23.18,57.27
4585.87,23.18,57.26
4586.91,23.18,57.25
4587.95,23.18,57.25
4589.00,23.20,57.25
4590.04,23.21,57.26
4591.09,23.18,57.25
4592.13,23.20,57.26
4593.17,23.18,57.21
4594.22,23.21,57.22
4595.26,23.18,57.20
4596.30,23.20,57.21
4597.35,23.20,57.23
4598.39,23.20,57.20
4599.43,23.21,57.20
4600.48,23.18,57.22
4601.52,23.20,57.20
4602.57,23.22,57.20
4603.61,23.20,57.20
4604.65,23.18,57.18
4605.70,23.20,57.19
4606.74,23.21,57.21
4607.78,23.21,57.17
4608.83,23.20,57.17
4609.87,23.21,57.17
4610.92,23.20,57.19
4611.96,23.21,57.15
4613.00,23.20,57.16
4614.05,23.20,57.14
4615.09,23.21,57.17
4616.13,23.22,57.15
4617.18,23.20,57.16
4618.22,23.21,57.13
4619.27,23.25,57.11
4620.31,23.21,57.12
4621.35,23.21,57.14
4622.40,23.21,57.13
4623.44,23.22,57.13
4624.48,23.22,57.12
4625.53,23.22,57.11
4626.57,23.22,57.11
4627.61,23.20,57.08
4628.66,23.24,57.11
4629.70,23.22,57.06
4630.75,23.21,57.10
4631.79,23.20,57.09
4632.83,23.21,57.08
4633.88,23.22,57.10
4634.92,23.24,57.08
4635.96,23.20,57.10
4637.01,23.22,57.08
4638.05,23.24,57.07
4639.09,23.22,57.04
4640.14,23.22,57.06
4641.18,23.24,57.04
4642.23,23.21,57.03
4643.27,23.24,57.04
4644.31,23.22,57.05
4645.36,23.22,57.04
4646.40,23.24,57.04
4647.44,23.22,57.05
4648.49,23.25,57.01
4649.53,23.24,57.01
4650.57,23.24,56.99
4651.62,23.24,57.01
4652.66,23.22,57.00
4653.71,23.22,57.00
4654.75,23.24,57.02
4655.79,23.25,57.00
4656.84,23.25,57.00
4657.88,23.24,56.95
4658.92,23.25,56.95
4659.97,23.24,57.01
4661.01,23.24,56.96
4662.05,23.24,56.97
4663.10,23.25,56.93
4664.14,23.25,56.94
4665.19,23.25,56.96
4666.23,23.24,56.96
4667.27,23.25,56.95
4668.32,23.24,56.95
4669.36,23.25,56.92
4670.40,23.22,56.93
4671.45,23.24,56.95
4672.49,23.24,56.89
4673.54,23.25,56.89
4674.58,23.24,56.94
4675.62,23.28,56.92
4676.67,23.25,56.91
4677.71,23.25,56.90
4678.75,23.25,56.89
4679.80,23.25,56.88
4680.84,23.24,56.91
4681.88,23.24,56.87
4682.93,23.24,56.89
4683.97,23.27,56.88
4685.02,23.25,56.89
4686.06,23.25,56.87
4687.10,23.25,56.87
4688.15,23.27,56.87
4689.19,23.24,56.83
4690.23,23.25,56.85
4691.28,23.27,56.82
4692.32,23.25,56.85
4693.36,23.24,56.82
4694.41,23.27,56.86
4695.45,23.27,56.83
4696.50,23.24,56.83
4697.54,23.25,56.86
4698.58,23.25,56.81
4699.63,23.27,56.81
4700.67,23.25,56.80
4701.71,23.27,56.81
4702.76,23.27,56.81
4703.80,23.27,56.80
4704.85,23.27,56.77
4705.89,23.28,56.80
4706.93,23.27,56.80
4707.98,23.25,56.77
4709.02,23.27,56.76
4710.06,23.25,56.77
4711.11,23.25,56.75
4712.15,23.27,56.79
4713.19,23.27,56.75
4714.24,23.27,56.77
4715.28,23.24,56.80
4716.33,23.27,56.78
4717.37,23.27,56.74
4718.41,23.25,56.75
4719.46,23.28,56.73
4720.50,23.24,56.74
4721.54,23.25,56.72
4722.59,23.27,56.74
4723.63,23.27,56.74
4724.68,23.27,56.72
4725.72,23.27,56.70
4726.76,23.25,56.71
4727.81,23.24,56.70
4728.85,23.25,56.72
4729.89,23.27,56.69
4730.94,23.28,56.70
4731.98,23.29,56.70
4733.02,23.25,56.68
4734.07,23.27,56.68
4735.11,23.25,56.68
4736.16,23.27,56.68
4737.20,23.28,56.67
4738.24,23.27,56.69
4739.29,23.28,56.68
4740.33,23.28,56.67
4741.37,23.25,56.63
4742.42,23.28,56.65
4743.46,23.28,56.64
4744.50,23.25,56.64
4745.55,23.27,56.63
4746.59,23.27,56.62
4747.64,23.27,56.65
4748.68,23.28,56.63
4749.72,23.27,56.62
4750.77,23.27,56.60
4751.81,23.27,56.62
4752.85,23.28,56.61
4753.90,23.27,56.57
4754.94,23.28,56.60
4755.99,23.27,56.60
4757.03,23.28,56.59
4758.07,23.28,56.53
4759.12,23.27,56.58
4760.16,23.27,56.57
4761.20,23.27,56.59
4762.25,23.27,56.56
4763.29,23.27,56.54
4764.33,23.27,56.56
4765.38,23.27,56.55
4766.42,23.28,56.54
4767.47,23.29,56.53
4768.51,23.27,56.54
4769.55,23.28,56.53
4770.60,23.28,56.53
4771.64,23.27,56.53
4772.68,23.28,56.53
4773.73,23.29,56.48
4774.77,23.29,56.49
4775.82,23.28,56.51
4776.86,23.28,56.50
4777.90,23.25,56.48
4778.95,23.28,56.51
4779.99,23.29,56.48
4781.03,23.29,56.45
4782.08,23.27,56.49
4783.12,23.28,56.45
4784.16,23.27,56.46
4785.21,23.28,56.43
4786.25,23.31,56.45
4787.30,23.28,56.44
4788.34,23.29,56.44
4789.38,23.28,56.47
4790.43,23.31,56.43
4791.47,23.28,56.39
4792.51,23.28,56.42
4793.56,23.28,56.43
4794.60,23.29,56.42
4795.64,23.28,56.40
4796.69,23.29,56.40
4797.73,23.29,56.39
4798.78,23.28,56.40
4799.82,23.31,56.40
4800.86,23.29,56.39
4801.91,23.28,56.40
4802.95,23.29,56.41
4803.99,23.28,56.36
4805.04,23.31,56.36
4806.08,23.29,56.36
4807.12,23.29,56.36
4808.17,23.29,56.36
4809.21,23.29,56.35
4810.26,23.31,56.33
4811.30,23.29,56.32
4812.34,23.31,56.36
4813.39,23.29,56.34
4814.43,23.31,56.32
4815.47,23.28,56.33
4816.52,23.31,56.33
4817.56,23.29,56.32
4818.61,23.29,56.31
4819.65,23.32,56.29
4820.69,23.29,56.28
4821.74,23.32,56.31
4822.78,23.32,56.28
4823.82,23.29,56.28
4824.87,23.29,56.29
4825.91,23.31,56.29
4826.95,23.31,56.32
4828.00,23.32,56.27
4829.04,23.31,56.27
4830.09,23.32,56.28
4831.13,23.32,56.26
4832.17,23.31,56.23
4833.22,23.31,56.26
4834.26,23.29,56.26
4835.30,23.31,56.28
4836.35,23.31,56.24
4837.39,23.29,56.26
4838.43,23.31,56.25
4839.48,23.32,56.25
4840.52,23.31,56.25
4841.57,23.29,56.22
4842.61,23.29,56.22
4843.65,23.29,56.21
4844.70,23.31,56.23
4845.74,23.29,56.22
4846.78,23.29,56.20
4847.83,23.29,56.23
4848.87,23.32,56.20
4849.91,23.32,56.21
4850.96,23.31,56.19
4852.00,23.31,56.20
4853.05,23.29,56.19
4854.09,23.29,56.19
4855.13,23.29,56.18
4856.18,23.29,56.17
4857.22,23.31,56.19
4858.26,23.32,56.21
4859.31,23.31,56.17
4860.35,23.31,56.19
4861.39,23.32,56.17
4862.44,23.32,56.15
4863.48,23.29,56.16
4864.53,23.31,56.16
4865.57,23.29,56.18
4866.61,23.32,56.14
4867.66,23.31,56.15
4868.70,23.31,56.13
4869.74,23.31,56.12
4870.79,23.31,56.12
4871.83,23.31,56.13
4872.88,23.32,56.13
4873.92,23.31,56.13
4874.96,23.32,56.13
4876.01,23.31,56.12
4877.05,23.34,56.12
4878.09,23.32,56.11
4879.14,23.31,56.10
4880.18,23.32,56.10
4881.22,23.31,56.10
4882.27,23.31,56.11
4883.31,23.29,56.11
4884.36,23.31,56.10
4885.40,23.32,56.11
4886.44,23.31,56.07
4887.49,23.32,56.09
4888.53,23.31,56.09
4889.57,23.31,56.08
4890.62,23.31,56.07
4891.66,23.32,56.06
4892.70,23.34,56.06
4893.75,23.31,56.07
4894.79,23.29,56.06
4895.84,23.29,56.10
4896.88,23.31,56.03
4897.92,23.32,56.04
4898.97,23.32,56.06
4900.01,23.31,56.03
4901.05,23.31,56.06
4902.10,23.32,56.04
4903.14,23.31,56.06
4904.18,23.32,56.01
4905.23,23.31,56.07
4906.27,23.29,56.03
4907.32,23.32,56.01
4908.36,23.29,56.03
4909.40,23.32,56.02
4910.45,23.32,56.04
4911.49,23.32,55.99
4912.53,23.31,56.00
4913.58,23.32,56.04
4914.62,23.31,56.00
4915.66,23.31,56.02
4916.71,23.34,56.01
4917.75,23.31,56.03
4918.80,23.32,55.99
4919.84,23.34,56.01
4920.88,23.31,56.02
4921.93,23.29,55.98
4922.97,23.32,56.01
4924.02,23.31,55.99
4925.06,23.31,56.00
4926.10,23.31,55.98
4927.14,23.32,56.01
4928.19,23.34,55.97
4929.23,23.28,55.96
4930.28,23.32,56.00
4931.32,23.32,55.99
4932.36,23.32,55.98
4933.41,23.29,55.95
4934.45,23.34,55.94
4935.50,23.34,55.94
4936.54,23.31,55.96
4937.58,23.31,55.97
4938.63,23.32,55.96
4939.67,23.32,55.94
4940.71,23.29,55.97
4941.76,23.31,55.96
4942.80,23.32,55.94
4943.84,23.31,55.90
4944.89,23.29,55.94
4945.93,23.32,55.94
4946.97,23.31,55.94
4948.02,23.32,55.94
4949.06,23.32,55.95
4950.11,23.34,55.93
4951.15,23.32,55.90
4952.19,23.29,55.96
4953.24,23.32,55.95
4954.28,23.31,55.91
4955.33,23.34,55.94
4956.37,23.34,55.91
4957.41,23.31,55.94
4958.45,23.32,55.93
4959.50,23.31,55.90
4960.54,23.32,55.94
4961.59,23.32,55.90
4962.63,23.32,55.90
4963.67,23.29,55.92
4964.72,23.31,55.89
4965.76,23.32,55.89
4966.81,23.32,55.88
4967.85,23.34,55.90
4968.89,23.32,55.89
4969.94,23.34,55.92
4970.98,23.31,55.92
4972.02,23.32,55.85
4973.07,23.32,55.92
4974.11,23.34,55.88
4975.16,23.32,55.87
4976.20,23.34,55.90
4977.24,23.34,55.87
4978.29,23.34,55.86
4979.33,23.32,55.88
4980.37,23.35,55.90
4981.42,23.34,55.88
4982.46,23.34,55.87
4983.50,23.32,55.91
4984.55,23.34,55.89
4985.59,23.34,55.90
4986.64,23.31,55.90
4987.68,23.34,55.86
4988.72,23.32,55.87
4989.77,23.34,55.86
4990.81,23.34,55.86
4991.85,23.32,55.85
4992.90,23.32,55.85
4993.94,23.34,55.84
4994.98,23.32,55.84
4996.03,23.32,55.85
4997.07,23.32,55.85
4998.12,23.31,55.85
4999.16,23.32,55.85
5000.20,23.31,55.83
5001.25,23.32,55.84
5002.29,23.32,55.83
5003.33,23.32,55.81
5004.38,23.34,55.82
5005.42,23.31,55.85
5006.47,23.31,55.86
5007.51,23.32,55.82
5008.55,23.34,55.83
5009.60,23.32,55.84
5010.64,23.37,55.83
5011.68,23.34,55.84
5012.73,23.34,55.82
5013.77,23.34,55.83
5014.81,23.32,55.84
5015.86,23.35,55.81
5016.90,23.32,55.80
5017.95,23.32,55.82
5018.99,23.32,55.83
5020.03,23.32,55.81
5021.08,23.31,55.82
5022.12,23.32,55.80
5023.16,23.31,55.79
5024.21,23.32,55.78
5025.25,23.29,55.81
5026.29,23.35,55.82
5027.34,23.31,55.84
5028.38,23.34,55.79
5029.43,23.32,55.79
5030.47,23.34,55.79
5031.51,23.35,55.82
5032.56,23.34,55.81
5033.60,23.32,55.81
5034.64,23.34,55.79
5035.69,23.32,55.77
5036.73,23.34,55.78
5037.77,23.34,55.79
5038.82,23.34,55.76
5039.86,23.35,55.79
5040.91,23.35,55.79
5041.95,23.32,55.79
5042.99,23.32,55.80
5044.04,23.34,55.79
5045.08,23.34,55.76
5046.12,23.34,55.79
5047.17,23.32,55.78
5048.21,23.35,55.79
5049.25,23.32,55.78
5050.30,23.34,55.79
5051.34,23.34,55.78
5052.39,23.31,55.79
5053.43,23.32,55.77
5054.47,23.32,55.79
5055.52,23.34,55.79
5056.56,23.35,55.77
5057.60,23.32,55.79
5058.65,23.34,55.76
5059.69,23.31,55.77
5060.74,23.32,55.79
5061.78,23.35,55.75
5062.82,23.34,55.79
5063.87,23.34,55.77
5064.91,23.34,55.75
5065.95,23.34,55.74
5067.00,23.34,55.74
5068.04,23.35,55.76
5069.08,23.32,55.74
5070.13,23.31,55.76
5071.17,23.37,55.79
5072.22,23.31,55.75
5073.26,23.34,55.75
5074.30,23.32,55.75
5075.35,23.31,55.76
5076.39,23.32,55.77
5077.43,23.34,55.76
5078.48,23.34,55.76
5079.52,23.34,55.74
5080.57,23.34,55.75
5081.61,23.34,55.72
5082.65,23.35,55.78
5083.70,23.34,55.76
5084.74,23.34,55.76
5085.78,23.35,55.75
5086.83,23.32,55.77
5087.87,23.35,55.76
5088.91,23.34,55.78
5089.96,23.34,55.77
5091.00,23.37,55.76
5092.05,23.35,55.76
5093.09,23.37,55.77
5094.13,23.34,55.76
5095.18,23.35,55.74
5096.22,23.34,55.73
5097.26,23.37,55.75
5098.31,23.35,55.75
5099.35,23.34,55.71
5100.39,23.35,55.75
5101.44,23.34,55.75
5102.48,23.34,55.76
5103.53,23.34,55.73
5104.57,23.32,55.77
5105.61,23.32,55.76
5106.66,23.32,55.73
5107.70,23.31,55.76
5108.74,23.32,55.78
5109.79,23.34,55.76
5110.83,23.34,55.73
5111.87,23.35,55.73
5112.92,23.34,55.77
5113.96,23.37,55.70
5115.01,23.34,55.72
5116.05,23.34,55.75
5117.09,23.35,55.72
5118.14,23.32,55.76
5119.18,23.32,55.75
5120.22,23.34,55.72
5121.27,23.34,55.74
5122.31,23.31,55.72
5123.36,23.34,55.72
5124.40,23.32,55.76
5125.44,23.37,55.73
5126.49,23.34,55.74
5127.53,23.32,55.72
5128.57,23.32,55.73
5129.62,23.34,55.73
5130.66,23.32,55.72
5131.70,23.37,55.72
5132.75,23.32,55.72
5133.79,23.34,55.72
5134.84,23.35,55.76
5135.88,23.34,55.71
5136.92,23.32,55.72
5137.97,23.32,55.71
5139.01,23.34,55.73
5140.05,23.34,55.72
5141.10,23.35,55.73
5142.14,23.34,55.74
5143.18,23.35,55.72
5144.23,23.32,55.71
5145.27,23.37,55.72
5146.32,23.34,55.69
5147.36,23.34,55.74
5148.40,23.34,55.70
5149.45,23.34,55.70
5150.49,23.32,55.71
5151.54,23.34,55.69
5152.58,23.34,55.69
5153.62,23.34,55.69
5154.66,23.34,55.73
5155.71,23.35,55.75
5156.75,23.34,55.71
5157.80,23.34,55.69
5158.84,23.34,55.71
5159.88,23.34,55.73
5160.93,23.35,55.67
5161.97,23.37,55.72
5163.02,23.35,55.70
5164.06,23.35,55.70
5165.10,23.35,55.72
5166.15,23.35,55.72
5167.19,23.34,55.71
5168.23,23.35,55.73
5169.28,23.34,55.70
5170.32,23.34,55.71
5171.36,23.37,55.73
5172.41,23.37,55.72
5173.45,23.34,55.70
5174.50,23.35,55.71
5175.54,23.35,55.70
5176.58,23.35,55.74
5177.63,23.37,55.69
5178.67,23.35,55.70
5179.71,23.35,55.71
5180.76,23.35,55.70
5181.80,23.35,55.73
5182.84,23.34,55.71
5183.89,23.35,55.73
5184.93,23.34,55.72
5185.97,23.37,55.71
5187.02,23.35,55.72
5188.06,23.35,55.71
5189.11,23.35,55.68
5190.15,23.35,55.74
5191.19,23.35,55.72
5192.24,23.34,55.72
5193.28,23.32,55.73
5194.32,23.39,55.68
5195.37,23.32,55.71
5196.41,23.34,55.72
5197.46,23.34,55.69
5198.50,23.35,55.71
5199.54,23.37,55.70
5200.59,23.37,55.72
5201.63,23.37,55.70
5202.67,23.34,55.73
5203.72,23.37,55.73
5204.76,23.35,55.74
5205.81,23.35,55.72
5206.85,23.37,55.74
5207.89,23.35,55.72
5208.94,23.34,55.74
5209.98,23.35,55.70
5211.02,23.35,55.74
5212.07,23.37,55.71
5213.11,23.35,55.73
5214.15,23.34,55.69
5215.20,23.37,55.73
5216.24,23.37,55.73
5217.29,23.34,55.72
5218.33,23.34,55.71
5219.37,23.35,55.72
5220.42,23.35,55.72
5221.46,23.34,55.75
5222.50,23.32,55.77
5223.55,23.34,55.73
5224.59,23.37,55.75
5225.63,23.32,55.77
5226.68,23.35,55.73
5227.72,23.35,55.75
5228.77,23.32,55.75
5229.81,23.32,55.78
5230.85,23.34,55.76
5231.90,23.34,55.74
5232.94,23.35,55.72
5233.98,23.34,55.77
5235.03,23.37,55.74
5236.07,23.34,55.74
5237.12,23.35,55.73
5238.16,23.34,55.78
5239.20,23.34,55.75
5240.25,23.34,55.76
5241.29,23.34,55.74
5242.33,23.34,55.76
5243.38,23.35,55.74
5244.42,23.37,55.75
5245.46,23.35,55.78
5246.51,23.35,55.78
5247.55,23.35,55.77
5248.60,23.34,55.76
5249.64,23.34,55.76
5250.68,23.37,55.80
5251.73,23.34,55.76
5252.77,23.37,55.77
5253.81,23.35,55.75
5254.86,23.35,55.79
5255.90,23.37,55.78
5256.94,23.37,55.76
5257.99,23.34,55.80
5259.03,23.37,55.78
5260.08,23.34,55.79
5261.12,23.37,55.76
5262.16,23.37,55.78
5263.21,23.35,55.79
5264.25,23.37,55.79
5265.29,23.35,55.81
5266.34,23.38,55.81
5267.38,23.37,55.81
5268.43,23.35,55.83
5269.47,23.35,55.82
5270.51,23.34,55.79
5271.56,23.35,55.82
5272.60,23.35,55.81
5273.64,23.37,55.81
5274.69,23.37,55.76
5275.73,23.35,55.79
5276.77,23.37,55.79
5277.82,23.41,55.80
5278.86,23.35,55.83
5279.91,23.37,55.81
5280.95,23.37,55.82
5281.99,23.35,55.83
5283.04,23.35,55.82
5284.08,23.35,55.83
5285.12,23.38,55.82
5286.17,23.37,55.84
5287.21,23.35,55.81
5288.26,23.37,55.82
5289.30,23.38,55.85
5290.34,23.38,55.82
5291.39,23.37,55.85
5292.43,23.37,55.82
5293.47,23.38,55.85
5294.52,23.37,55.81
5295.56,23.38,55.81
5296.60,23.38,55.84
5297.65,23.41,55.86
5298.69,23.38,55.85
5299.74,23.38,55.80
5300.78,23.38,55.86
5301.82,23.38,55.86
5302.87,23.39,55.84
5303.91,23.38,55.87
5304.95,23.37,55.81
5306.00,23.37,55.85
5307.04,23.38,55.84
5308.09,23.38,55.83
5309.13,23.38,55.85
5310.17,23.39,55.84
5311.22,23.38,55.85
5312.26,23.37,55.87
5313.30,23.37,55.90
5314.35,23.37,55.86
5315.39,23.37,55.86
5316.43,23.37,55.87
5317.48,23.38,55.89
5318.52,23.38,55.86
5319.57,23.39,55.88
5320.61,23.37,55.87
5321.65,23.38,55.85
5322.70,23.38,55.86
5323.74,23.38,55.87
5324.78,23.38,55.87
5325.83,23.41,55.89
5326.87,23.39,55.88
5327.91,23.41,55.89
5328.96,23.38,55.86
5330.00,23.37,55.87
5331.05,23.39,55.85
5332.09,23.39,55.89
5333.13,23.39,55.85
5334.18,23.39,55.89
5335.22,23.39,55.86
5336.26,23.39,55.89
5337.31,23.41,55.87
5338.35,23.42,55.85
5339.39,23.42,55.86
5340.44,23.41,55.87
5341.48,23.42,55.88
5342.53,23.41,55.89
5343.57,23.41,55.87
5344.61,23.41,55.89
5345.66,23.41,55.90
5346.70,23.41,55.87
5347.74,23.39,55.88
5348.79,23.41,55.87
5349.83,23.41,55.89
5350.88,23.39,55.90
5351.92,23.42,55.86
5352.96,23.41,55.89
5354.01,23.39,55.88
5355.05,23.42,55.88
5356.09,23.39,55.88
5357.14,23.41,55.87
5358.18,23.41,55.88
5359.22,23.39,55.90
5360.27,23.41,55.89
5361.31,23.41,55.90
5362.36,23.41,55.90
5363.40,23.42,55.91
5364.44,23.39,55.93
5365.49,23.39,55.92
5366.53,23.39,55.92
5367.57,23.38,55.93
5368.62,23.39,55.89
5369.66,23.39,55.90
5370.70,23.42,55.89
5371.75,23.41,55.92
5372.79,23.38,55.91
5373.84,23.38,55.90
5374.88,23.38,55.91
5375.92,23.38,55.89
5376.97,23.39,55.89
5378.01,23.41,55.93
5379.05,23.42,55.89
5380.10,23.39,55.89
5381.14,23.38,55.88
5382.18,23.39,55.89
5383.23,23.39,55.90
5384.27,23.38,55.91
5385.32,23.37,55.90
5386.36,23.37,55.91
5387.40,23.37,55.92
5388.45,23.37,55.91
5389.49,23.37,55.94
5390.53,23.37,55.92
5391.58,23.38,55.90
5392.62,23.39,55.89
5393.67,23.41,55.89
5394.71,23.39,55.90
5395.75,23.38,55.91
5396.80,23.38,55.90
5397.84,23.38,55.89
5398.88,23.37,55.92
5399.93,23.39,55.94
5400.97,23.39,55.91
5402.01,23.34,55.90
5403.06,23.37,55.93
5404.10,23.37,55.92
5405.15,23.37,55.92
5406.19,23.38,55.90
5407.23,23.35,55.89
5408.28,23.37,55.93
5409.32,23.37,55.90
5410.36,23.35,55.91
5411.41,23.32,55.92
5412.45,23.37,55.91
5413.50,23.35,55.91
5414.54,23.32,55.92
5415.58,23.37,55.90
5416.63,23.34,55.93
5417.67,23.37,55.90
5418.71,23.35,55.92
5419.76,23.35,55.93
5420.80,23.35,55.93
5421.84,23.34,55.94
5422.89,23.35,55.93
5423.93,23.35,55.93
5424.97,23.35,55.92
5426.02,23.34,55.91
5427.06,23.37,55.90
5428.11,23.34,55.90
5429.15,23.35,55.92
5430.19,23.32,55.91
5431.24,23.35,55.92
5432.28,23.34,55.94
5433.32,23.35,55.91
5434.37,23.34,55.93
5435.41,23.34,55.93
5436.45,23.35,55.88
5437.50,23.37,55.89
5438.54,23.34,55.94
5439.59,23.35,55.90
5440.63,23.35,55.94
5441.67,23.32,55.92
5442.72,23.35,55.91
5443.76,23.35,55.90
5444.81,23.37,55.89
5445.85,23.35,55.92
5446.89,23.34,55.92
5447.94,23.37,55.89
5448.98,23.35,55.90
5450.02,23.37,55.92
5451.07,23.35,55.92
5452.11,23.32,55.92
5453.15,23.35,55.92
5454.20,23.35,55.89
5455.24,23.35,55.90
5456.29,23.34,55.91
5457.33,23.35,55.90
5458.37,23.34,55.91
5459.42,23.34,55.90
5460.46,23.32,55.92
5461.50,23.32,55.88
5462.55,23.34,55.91
5463.59,23.32,55.93
5464.64,23.29,55.91
5465.68,23.32,55.90
5466.72,23.32,55.92
5467.77,23.32,55.88
5468.81,23.34,55.89
5469.85,23.34,55.90
5470.90,23.32,55.88
5471.94,23.32,55.90
5472.98,23.34,55.88
5474.03,23.34,55.92
5475.07,23.34,55.87
5476.12,23.32,55.90
5477.16,23.32,55.88
5478.20,23.31,55.88
5479.25,23.32,55.87
5480.29,23.29,55.87
5481.33,23.32,55.88
5482.38,23.32,55.88
5483.42,23.32,55.88
5484.47,23.31,55.84
5485.51,23.29,55.88
5486.55,23.32,55.85
5487.60,23.29,55.87
5488.64,23.32,55.85
5489.68,23.29,55.88
5490.73,23.29,55.85
5491.77,23.31,55.86
5492.81,23.28,55.86
5493.86,23.31,55.87
5494.90,23.31,55.87
5495.95,23.31,55.86
5496.99,23.29,55.84
5498.03,23.28,55.85
5499.08,23.28,55.85
5500.12,23.31,55.86
5501.16,23.27,55.86
5502.21,23.29,55.80
5503.25,23.31,55.82
5504.29,23.31,55.82
5505.34,23.29,55.82
5506.38,23.28,55.82
5507.43,23.28,55.85
5508.47,23.29,55.79
5509.51,23.27,55.82
5510.56,23.27,55.81
5511.60,23.28,55.80
5512.64,23.28,55.80
5513.69,23.27,55.83
5514.73,23.27,55.80
5515.77,23.27,55.79
5516.82,23.27,55.80
5517.86,23.28,55.79
5518.91,23.27,55.78
5519.95,23.25,55.78
5520.99,23.27,55.80
5522.04,23.27,55.78
5523.08,23.27,55.79
5524.12,23.29,55.80
5525.17,23.29,55.78
5526.21,23.27,55.79
5527.26,23.27,55.77
5528.30,23.27,55.78
5529.34,23.27,55.75
5530.39,23.28,55.77
5531.43,23.27,55.78
5532.47,23.25,55.76
5533.52,23.27,55.75
5534.56,23.25,55.75
5535.60,23.24,55.73
5536.65,23.24,55.75
5537.69,23.25,55.77
5538.74,23.24,55.74
5539.78,23.25,55.74
5540.82,23.25,55.73
5541.87,23.22,55.73
5542.91,23.27,55.74
5543.95,23.22,55.74
5545.00,23.21,55.69
5546.04,23.24,55.71
5547.08,23.24,55.72
5548.13,23.21,55.70
5549.17,23.24,55.72
5550.22,23.24,55.70
5551.26,23.22,55.70
5552.30,23.21,55.69
5553.35,23.22,55.68
5554.39,23.22,55.69
5555.43,23.22,55.69
5556.48,23.21,55.67
5557.52,23.24,55.70
5558.56,23.22,55.68
5559.61,23.21,55.67
5560.65,23.20,55.66
5561.70,23.21,55.67
5562.74,23.21,55.66
5563.78,23.21,55.66
5564.83,23.21,55.66
5565.87,23.22,55.68
5566.91,23.20,55.65
5567.96,23.20,55.67
5569.00,23.24,55.66
5570.04,23.18,55.63
5571.09,23.18,55.63
5572.13,23.20,55.62
5573.18,23.21,55.63
5574.22,23.17,55.61
5575.26,23.18,55.59
5576.31,23.18,55.61
5577.35,23.20,55.59
5578.39,23.20,55.60
5579.44,23.18,55.59
5580.48,23.17,55.59
5581.53,23.17,55.58
5582.57,23.17,55.57
5583.61,23.15,55.58
5584.66,23.17,55.56
5585.70,23.15,55.60
5586.74,23.18,55.56
5587.79,23.18,55.54
5588.83,23.14,55.54
5589.87,23.15,55.54
5590.92,23.15,55.56
5591.96,23.14,55.53
5593.01,23.15,55.51
5594.05,23.14,55.52
5595.09,23.15,55.54
5596.14,23.14,55.54
5597.18,23.14,55.52
5598.22,23.12,55.52
5599.27,23.14,55.50
5600.31,23.15,55.51
5601.36,23.14,55.53
5602.40,23.15,55.52
5603.44,23.14,55.47
5604.49,23.12,55.49
5605.53,23.12,55.49
5606.57,23.14,55.49
5607.62,23.12,55.47
5608.66,23.12,55.48
5609.70,23.11,55.49
5610.75,23.14,55.49
5611.79,23.11,55.49
5612.84,23.12,55.49
5613.88,23.11,55.44
5614.92,23.12,55.47
5615.97,23.12,55.43
5617.01,23.11,55.47
5618.05,23.12,55.44
5619.10,23.07,55.46
5620.14,23.12,55.45
5621.18,23.10,55.43
5622.23,23.10,55.43
5623.27,23.07,55.44
5624.32,23.11,55.42
5625.36,23.08,55.43
5626.40,23.08,55.44
5627.45,23.10,55.42
5628.49,23.08,55.39
5629.53,23.08,55.40
5630.58,23.10,55.38
5631.62,23.10,55.39
5632.66,23.10,55.43
5633.71,23.07,55.40
5634.75,23.07,55.39
5635.80,23.07,55.38
5636.84,23.07,55.39
5637.88,23.07,55.39
5638.93,23.08,55.35
5639.97,23.07,55.35
5641.01,23.07,55.35
5642.06,23.07,55.38
5643.10,23.07,55.35
5644.15,23.07,55.32
5645.19,23.08,55.35
5646.23,23.08,55.33
5647.28,23.04,55.35
5648.32,23.04,55.35
5649.36,23.06,55.33
5650.41,23.04,55.35
5651.45,23.07,55.35
5652.50,23.06,55.34
5653.54,23.04,55.31
5654.58,23.04,55.33
5655.63,23.04,55.33
5656.67,23.04,55.32
5657.71,23.06,55.29
5658.76,23.06,55.31
5659.80,23.06,55.30
5660.84,23.06,55.32
5661.89,23.06,55.32
5662.93,23.04,55.28
5663.97,23.04,55.30
5665.02,23.03,55.31
5666.06,23.01,55.29
5667.11,23.04,55.25
5668.15,23.04,55.26
5669.19,23.03,55.28
5670.24,23.04,55.27
5671.28,23.01,55.25
5672.32,23.04,55.26
5673.37,23.01,55.23
5674.41,23.03,55.26
5675.45,23.03,55.25
5676.50,23.01,55.24
5677.54,23.01,55.22
5678.59,23.01,55.22
5679.63,23.00,55.22
5680.67,23.04,55.23
5681.72,23.01,55.23
5682.76,23.00,55.20
5683.81,23.01,55.24
5684.85,23.01,55.24
5685.89,23.01,55.17
5686.93,23.01,55.24
5687.98,22.97,55.23
